perturbation,cluster,delta_pct,p_enrich,p_deplete,q_enrich,q_deplete,n_cells,prop_pert,prop_ntc,direction
GS0194_FNDC5,12,0.02556901901641616,0.5792420757924207,0.6908309169083092,1.0,1.0,168,0.011904761904761904,0.011649071714597743,none
GS0288_IL33,12,0.02556901901641616,0.6304369563043696,0.7403259674032596,1.0,1.0,84,0.011904761904761904,0.011649071714597743,none
GS0380_REL2,12,0.02556901901641616,0.6179382061793821,0.7485251474852515,1.0,1.0,84,0.011904761904761904,0.011649071714597743,none
GS0236_IFN14,12,0.01156341677551985,0.6275372462753724,0.7425257474252575,1.0,1.0,85,0.011764705882352941,0.011649071714597743,none
GS0329_MANF,12,-0.002116473785355663,0.6307369263073692,0.7329267073292671,1.0,1.0,86,0.011627906976744186,0.011649071714597743,none
GS0239_IFN21,12,-0.002116473785355663,0.6399360063993601,0.7326267373262674,1.0,1.0,86,0.011627906976744186,0.011649071714597743,none
OG0192_GON1,12,-0.002116473785355663,0.629037096290371,0.7333266673332667,1.0,1.0,86,0.011627906976744186,0.011649071714597743,none
GS0386_SCG1,12,-0.015481884103452428,0.5889411058894111,0.6391360863913609,1.0,1.0,261,0.011494252873563218,0.011649071714597743,none
GS0086_CGB7,12,-0.015481884103452428,0.6048395160483951,0.6717328267173283,1.0,1.0,174,0.011494252873563218,0.011649071714597743,none
GS0224_HBEGF,12,-0.015481884103452428,0.6035396460353964,0.662933706629337,1.0,1.0,174,0.011494252873563218,0.011649071714597743,none
GS0232_HMGB2,12,-0.015481884103452428,0.6359364063593641,0.7372262773722628,1.0,1.0,87,0.011494252873563218,0.011649071714597743,none
OG0124_ELA,12,-0.015481884103452428,0.636936306369363,0.7405259474052595,1.0,1.0,87,0.011494252873563218,0.011649071714597743,none
